StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4_1,Q6_1,mTurkCode
2018-05-02 02:02:38,2018-05-02 02:03:49,IP Address,188.92.234.226,100,70,True,2018-05-02 02:03:50,R_32JRFoZrIE908wK,,,,,53.796493530273,-1.5478057861328,anonymous,EN,"Black, Man",,70,85567
2018-05-02 02:04:16,2018-05-02 02:06:23,IP Address,79.18.71.23,100,126,True,2018-05-02 02:06:23,R_3PoDExrEZZew33X,,,,,43.285598754883,13.53059387207,anonymous,EN,"Black, Man",60,,34095
2018-05-02 02:07:51,2018-05-02 02:08:11,IP Address,199.244.49.63,100,20,True,2018-05-02 02:08:12,R_3h4tuhDW0dKvrRw,,,,,40.739105224609,-73.982597351074,anonymous,EN,"Black, Man",,60,87399
2018-05-02 02:06:57,2018-05-02 02:08:44,IP Address,99.105.80.78,100,106,True,2018-05-02 02:08:45,R_3kGJdQgXIP1Ihmp,,,,,41.392807006836,-81.734703063965,anonymous,EN,"Black, Man",30,,66015
2018-05-02 02:11:12,2018-05-02 02:11:38,IP Address,112.133.236.234,100,25,True,2018-05-02 02:11:39,R_2cACiS9jiPFPQ2h,,,,,10.772506713867,76.651397705078,anonymous,EN,"Black, Woman",,,59872
2018-05-02 02:37:34,2018-05-02 02:39:37,IP Address,216.240.38.164,100,123,True,2018-05-02 02:39:37,R_VVCVXT6i5RnFk9r,,,,,34.100601196289,-118.32749938965,anonymous,EN,"Black, Man",,0,1912
2018-05-02 02:55:18,2018-05-02 02:56:56,IP Address,71.171.40.245,100,98,True,2018-05-02 02:56:57,R_1doA7Dg5SKBW0ej,,,,,37.103500366211,-80.420700073242,anonymous,EN,"Black, Man",66,,28294
2018-05-02 03:10:24,2018-05-02 03:13:53,IP Address,157.50.222.55,100,208,True,2018-05-02 03:13:53,R_1n7IJF0RL1eKJgI,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,90,27210
2018-05-02 03:22:24,2018-05-02 03:25:16,IP Address,42.110.130.1,100,171,True,2018-05-02 03:25:16,R_A4Ln8ZDaBZ8r44h,,,,,22.569702148438,88.369689941406,anonymous,EN,"Black, Man",,60,66723
2018-05-02 03:26:49,2018-05-02 03:27:18,IP Address,156.111.111.153,100,28,True,2018-05-02 03:27:18,R_SUII6Pv605qoSWZ,,,,,40.839904785156,-73.942199707031,anonymous,EN,"Black, Man",,50,83501
2018-05-02 03:26:49,2018-05-02 03:28:51,IP Address,103.225.132.138,100,122,True,2018-05-02 03:28:52,R_1gSEQRgNR1MG3VK,,,,,19.466705322266,72.800003051758,anonymous,EN,"Black, Man",50,,95368
2018-05-02 03:33:39,2018-05-02 03:33:46,IP Address,103.93.107.82,100,6,True,2018-05-02 03:33:46,R_3k0OZteJGhVIfsq,,,,,20,77,anonymous,EN,"Black, Woman",,,80980
2018-05-02 03:40:52,2018-05-02 03:41:08,IP Address,85.62.36.203,100,15,True,2018-05-02 03:41:08,R_31aQd2gw5rHDxgM,,,,,43.306793212891,-2.9600067138672,anonymous,EN,"Not Black, Man",,,7883
2018-05-02 03:45:15,2018-05-02 03:45:28,IP Address,117.206.140.102,100,13,True,2018-05-02 03:45:29,R_2bV5vzOQUVVjZnz,,,,,9.5166931152344,77.63330078125,anonymous,EN,"Black, Man",,22,12777
2018-05-02 03:53:58,2018-05-02 03:54:38,IP Address,195.99.136.130,100,40,True,2018-05-02 03:54:39,R_3r0Ttszc8QUq9mQ,,,,,51.545700073242,-0.14030456542969,anonymous,EN,"Black, Man",42,,78808
2018-05-02 03:57:35,2018-05-02 03:58:36,IP Address,68.185.244.145,100,60,True,2018-05-02 03:58:37,R_3J8fDNzGuB4buYc,,,,,33.351593017578,-86.821098327637,anonymous,EN,"Black, Man",51,,69888
2018-05-02 04:13:16,2018-05-02 04:13:27,IP Address,59.97.52.48,100,11,True,2018-05-02 04:13:28,R_3Mumzt2D7i8eD5j,,,,,10.350006103516,77.950012207031,anonymous,EN,"Black, Man",54,,49946
2018-05-02 04:26:06,2018-05-02 04:27:20,IP Address,38.128.145.77,100,74,True,2018-05-02 04:27:21,R_3lXl7gN8CEKlGlI,,,,,29.20539855957,-98.35530090332,anonymous,EN,"Black, Man",,34,54575
2018-05-02 04:25:55,2018-05-02 04:27:26,IP Address,93.41.1.198,100,91,True,2018-05-02 04:27:27,R_po8admn06OtFIAN,,,,,46.06640625,13.256896972656,anonymous,EN,"Black, Man",,60,76778
2018-05-02 04:34:01,2018-05-02 04:35:14,IP Address,72.66.87.92,100,73,True,2018-05-02 04:35:15,R_9YMynddwLFxIQ13,,,,,38.984100341797,-77.382698059082,anonymous,EN,"Black, Man",60,,46732
2018-05-02 04:51:12,2018-05-02 04:53:40,IP Address,157.50.21.180,100,148,True,2018-05-02 04:53:41,R_3n0p4ZcntUns0ET,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,20,41296
2018-05-02 05:08:27,2018-05-02 05:08:33,IP Address,103.58.116.138,100,5,True,2018-05-02 05:08:33,R_2s0ElglHiJtSpMC,,,,,11.233306884766,78.166687011719,anonymous,EN,"Not Black, Woman",,,78515
2018-05-02 05:16:06,2018-05-02 05:18:00,IP Address,42.109.129.250,100,114,True,2018-05-02 05:18:01,R_XGts8GgRr2gsLTP,,,,,12.983306884766,77.583312988281,anonymous,EN,"Black, Man",64,,40703
2018-05-02 05:35:09,2018-05-02 05:37:30,IP Address,23.233.114.54,100,141,True,2018-05-02 05:37:31,R_3MAO4JyeKQwKPU0,,,,,44.016799926758,-78.39949798584,anonymous,EN,"Black, Man",,0,92288
2018-05-02 05:36:11,2018-05-02 05:38:58,IP Address,96.59.248.8,100,167,True,2018-05-02 05:38:59,R_1rigA0vToWu68st,,,,,27.866104125977,-82.326499938965,anonymous,EN,"Black, Man",,46,75415
2018-05-02 05:44:18,2018-05-02 05:46:23,IP Address,71.195.15.101,100,125,True,2018-05-02 05:46:24,R_3OcE4sdrqaza11a,,,,,44.823104858398,-93.374496459961,anonymous,EN,"Black, Man",8,,90801
2018-05-02 06:11:49,2018-05-02 06:12:47,IP Address,155.178.180.12,100,58,True,2018-05-02 06:12:47,R_1pSsZpDJILesa57,,,,,38.892395019531,-77.073501586914,anonymous,EN,"Black, Man",32,,23877
2018-05-02 06:15:35,2018-05-02 06:18:30,IP Address,210.16.84.22,100,175,True,2018-05-02 06:18:31,R_09d3K2lRxkZrxM5,,,,,11.350006103516,77.733306884766,anonymous,EN,"Black, Man",,70,67208
2018-05-02 06:18:03,2018-05-02 06:18:35,IP Address,103.66.79.125,100,31,True,2018-05-02 06:18:35,R_337PViGzE22cDQZ,,,,,11.100006103516,77.350006103516,anonymous,EN,"Black, Man",45,,22002
2018-05-02 06:23:41,2018-05-02 06:24:19,IP Address,198.111.57.100,100,37,True,2018-05-02 06:24:20,R_33vudp77buGbfhl,,,,,42.51530456543,-82.984199523926,anonymous,EN,"Black, Man",,26,83637
2018-05-02 06:30:03,2018-05-02 06:30:10,IP Address,172.58.152.246,100,7,True,2018-05-02 06:30:11,R_d6DhezR5CKRZ8aJ,,,,,35.227096557617,-80.843101501465,anonymous,EN,"Black, Man",82,,96794
2018-05-02 06:33:35,2018-05-02 06:34:54,IP Address,98.111.113.65,100,79,True,2018-05-02 06:34:55,R_sBbrfvHRCZn39TP,,,,,40.27619934082,-76.788902282715,anonymous,EN,"Black, Man",60,,24886
2018-05-02 06:39:39,2018-05-02 06:40:53,IP Address,69.138.240.203,100,74,True,2018-05-02 06:40:53,R_3iI133NhDPxOFiO,,,,,39.089202880859,-77.183502197266,anonymous,EN,"Black, Man",,39,51059
2018-05-02 06:50:05,2018-05-02 06:50:34,IP Address,76.24.109.168,100,29,True,2018-05-02 06:50:35,R_1GJgRDodb2Q29M9,,,,,41.656204223633,-70.349296569824,anonymous,EN,"Not Black, Man",,,28109
2018-05-02 07:14:21,2018-05-02 07:14:53,IP Address,75.180.236.161,100,31,True,2018-05-02 07:14:53,R_Di1mwABp4b8ovVT,,,,,34.738006591797,-77.080299377441,anonymous,EN,"Black, Man",,65,33390
2018-05-02 07:16:49,2018-05-02 07:17:31,IP Address,104.230.152.92,100,41,True,2018-05-02 07:17:31,R_1dHcBUrkOBbYsgK,,,,,40.101806640625,-83.072998046875,anonymous,EN,"Black, Man",,9,96388
2018-05-02 07:17:22,2018-05-02 07:17:33,IP Address,122.164.89.0,100,11,True,2018-05-02 07:17:34,R_pLY9BOf1O5Rj1Gp,,,,,10.804992675781,78.685607910156,anonymous,EN,"Black, Man",34,,64638
2018-05-02 07:22:06,2018-05-02 07:22:25,IP Address,190.153.127.115,100,18,True,2018-05-02 07:22:25,R_3HMlOI8QshAlDuW,,,,,10.5,-66.916702270508,anonymous,EN,"Not Black, Woman",,,96195
2018-05-02 07:22:37,2018-05-02 07:24:43,IP Address,190.153.127.115,100,126,True,2018-05-02 07:24:44,R_21yv6ZVP2j4nR4y,,,,,10.5,-66.916702270508,anonymous,EN,"Black, Woman",,,57995
2018-05-02 07:22:39,2018-05-02 07:25:16,IP Address,50.203.149.178,100,157,True,2018-05-02 07:25:16,R_2R2s4tO8RA2canT,,,,,34.203506469727,-84.394897460938,anonymous,EN,"Black, Man",,21,26194
2018-05-02 07:32:14,2018-05-02 07:33:39,IP Address,90.197.153.241,100,85,True,2018-05-02 07:33:40,R_2RVzDfUFqshHObp,,,,,51.514205932617,-0.093093872070312,anonymous,EN,"Black, Man",,60,98832
2018-05-02 07:32:30,2018-05-02 07:33:43,IP Address,75.105.186.81,100,73,True,2018-05-02 07:33:44,R_qI1Jb61eZwPwnaF,,,,,42.466400146484,-78.4833984375,anonymous,EN,"Black, Man",30,,41528
2018-05-02 07:33:53,2018-05-02 07:37:28,IP Address,205.189.187.4,100,215,True,2018-05-02 07:37:28,R_1N4FzciczNxubzz,,,,,43.665496826172,-79.420402526855,anonymous,EN,"Black, Man",,22,70106
2018-05-02 07:53:06,2018-05-02 07:55:56,IP Address,64.132.38.242,100,169,True,2018-05-02 07:55:56,R_2zMc1Vpd5Wf3UQJ,,,,,32.850006103516,-96.961303710938,anonymous,EN,"Black, Man",,50,59113
2018-05-02 08:08:51,2018-05-02 08:15:48,IP Address,104.136.71.206,100,416,True,2018-05-02 08:15:49,R_ZEwlsv31hV9MA8N,,,,,28.589797973633,-81.492797851562,anonymous,EN,"Black, Man",,10,50632
2018-05-02 08:18:51,2018-05-02 08:23:03,IP Address,123.201.116.137,100,252,True,2018-05-02 08:23:04,R_Q9ZnAdXSpYPXC6Z,,,,,18.533294677734,73.86669921875,anonymous,EN,"Black, Man",,65,55732
2018-05-02 08:34:42,2018-05-02 08:35:47,IP Address,177.25.81.15,100,65,True,2018-05-02 08:35:48,R_210aMVohnsi27W5,,,,,-23.573303222656,-46.641693115234,anonymous,EN,"Not Black, Woman",,,85087
2018-05-02 08:48:22,2018-05-02 08:48:53,IP Address,99.56.74.21,100,31,True,2018-05-02 08:48:54,R_1CqdRNPIFf6HCi4,,,,,30.631103515625,-88.281898498535,anonymous,EN,"Black, Man",58,,16665
2018-05-02 08:55:44,2018-05-02 08:56:59,IP Address,108.223.156.239,100,75,True,2018-05-02 08:56:59,R_2wS5o8NjpT9vrSC,,,,,35.243103027344,-88.995498657227,anonymous,EN,"Not Black, Man",,,29200
2018-05-02 09:00:56,2018-05-02 09:01:51,IP Address,66.215.160.20,100,55,True,2018-05-02 09:01:51,R_PZDOjmIc1NmOn0l,,,,,34.143096923828,-117.61599731445,anonymous,EN,"Black, Man",60,,11288
2018-05-02 09:32:10,2018-05-02 09:34:47,IP Address,98.212.246.35,100,157,True,2018-05-02 09:34:48,R_3oAYtJdQPLeLSlX,,,,,40.15299987793,-87.645896911621,anonymous,EN,"Black, Man",50,,30410
2018-05-02 09:34:19,2018-05-02 09:34:53,IP Address,157.50.56.239,100,34,True,2018-05-02 09:34:54,R_1mf0fMsRN5m7Mdp,,,,,13.083297729492,80.283294677734,anonymous,EN,"Not Black, Woman",,,54792
2018-05-02 09:54:00,2018-05-02 09:55:39,IP Address,49.32.127.215,100,99,True,2018-05-02 09:55:40,R_26mAbFI5qVtTKAx,,,,,18.975006103516,72.825805664062,anonymous,EN,"Black, Man",49,,31739
2018-05-02 09:57:11,2018-05-02 09:58:54,IP Address,190.124.31.21,100,103,True,2018-05-02 09:58:55,R_23fcIz66TGkhemg,,,,,10.316696166992,-72.316703796387,anonymous,EN,"Black, Man",63,,79453
2018-05-02 09:57:33,2018-05-02 09:59:13,IP Address,103.198.165.152,100,100,True,2018-05-02 09:59:14,R_7WFR2LFXFiWZJD3,,,,,19.199996948242,72.966705322266,anonymous,EN,"Black, Man",60,,6596
2018-05-02 10:10:48,2018-05-02 10:11:23,IP Address,190.124.31.21,100,35,True,2018-05-02 10:11:24,R_4UBm73EKUc1izjX,,,,,10.316696166992,-72.316703796387,anonymous,EN,"Black, Man",,66,98409
2018-05-02 10:15:51,2018-05-02 10:16:53,IP Address,107.77.237.165,100,61,True,2018-05-02 10:16:53,R_1HcTXc5egz3IiYV,,,,,33.748992919922,-84.388000488281,anonymous,EN,"Black, Man",,21,70256
2018-05-02 10:52:20,2018-05-02 10:53:55,IP Address,216.114.194.178,100,95,True,2018-05-02 10:53:56,R_31HrI3litj2MuVT,,,,,44.130798339844,-94,anonymous,EN,"Black, Man",25,,38638
2018-05-02 11:00:33,2018-05-02 11:01:57,IP Address,162.127.34.30,100,84,True,2018-05-02 11:01:58,R_3nSpjN3PC6xM8VC,,,,,41.098693847656,-101.66190338135,anonymous,EN,"Black, Man",32,,42104
2018-05-02 11:02:11,2018-05-02 11:02:37,IP Address,111.92.26.236,100,26,True,2018-05-02 11:02:38,R_cBjnr9qfJw16bzr,,,,,8.5068969726562,76.956909179688,anonymous,EN,"Black, Man",,48,5142
2018-05-02 11:06:29,2018-05-02 11:06:54,IP Address,69.181.170.218,100,25,True,2018-05-02 11:06:55,R_3n8GKmduhfOQhnK,,,,,37.35009765625,-121.98539733887,anonymous,EN,"Not Black, Man",,,67022
2018-05-02 11:07:13,2018-05-02 11:09:30,IP Address,157.51.174.87,100,137,True,2018-05-02 11:09:31,R_xg3YU4KjyALwF5n,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,40,31191
2018-05-02 11:08:19,2018-05-02 11:11:30,IP Address,196.216.4.1,100,191,True,2018-05-02 11:11:31,R_3rYB34PwSiSQMDK,,,,,9.1804962158203,7.1793060302734,anonymous,EN,"Black, Man",,47,86356
2018-05-02 11:13:33,2018-05-02 11:14:19,IP Address,64.251.54.243,100,45,True,2018-05-02 11:14:20,R_3Hn5ajg0we1LFhN,,,,,41.423095703125,-73.477096557617,anonymous,EN,"Black, Man",20,,369
2018-05-02 11:13:15,2018-05-02 11:14:30,IP Address,76.219.73.98,100,75,True,2018-05-02 11:14:31,R_24P3VXdgOVz5E59,,,,,34.102005004883,-117.38679504395,anonymous,EN,"Black, Man",55,,74938
2018-05-02 11:20:34,2018-05-02 11:22:03,IP Address,27.62.210.124,100,89,True,2018-05-02 11:22:04,R_3EfJ5VGL4YBSUBI,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,57,10137
2018-05-02 11:26:27,2018-05-02 11:28:06,IP Address,76.120.140.36,100,99,True,2018-05-02 11:28:06,R_3MKbZWJqfuRBO7W,,,,,39.890396118164,-80.702102661133,anonymous,EN,"Black, Man",,58,68817
2018-05-02 11:28:08,2018-05-02 11:33:23,IP Address,38.132.117.106,100,314,True,2018-05-02 11:33:23,R_2eaigbal4eTknjR,,,,,37.751007080078,-97.821998596191,anonymous,EN,"Not Black, Woman",,,25390
2018-05-02 11:34:36,2018-05-02 11:37:44,IP Address,182.74.172.118,100,188,True,2018-05-02 11:37:44,R_cN1ZShLQme18LcJ,,,,,11.233306884766,78.166687011719,anonymous,EN,"Black, Man",,60,51400
2018-05-02 11:48:27,2018-05-02 11:49:11,IP Address,107.213.216.165,100,44,True,2018-05-02 11:49:12,R_3rHVp1pWys08beo,,,,,25.658599853516,-80.356796264648,anonymous,EN,"Black, Man",,49,250
2018-05-02 11:50:47,2018-05-02 11:52:17,IP Address,188.196.69.78,100,89,True,2018-05-02 11:52:17,R_3lQFh8QOBHSUziW,,,,,46.05110168457,14.505096435547,anonymous,EN,"Black, Man",,19,47340
2018-05-02 12:22:29,2018-05-02 12:24:11,IP Address,174.234.140.41,100,101,True,2018-05-02 12:24:11,R_1LLJslDJqu8gCMh,,,,,38.710006713867,-90.501602172852,anonymous,EN,"Black, Man",,19,30219
2018-05-02 12:54:03,2018-05-02 12:55:23,IP Address,171.61.236.217,100,79,True,2018-05-02 12:55:23,R_2e9Huh1udIY3CJD,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Woman",,,39660
2018-05-02 12:54:03,2018-05-02 12:55:43,Spam,171.61.236.217,100,100,True,2018-05-02 12:55:44,R_1H2hNYgjfTrfwOb,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Woman",,,13788
2018-05-02 12:55:56,2018-05-02 12:56:09,IP Address,171.61.236.217,100,13,True,2018-05-02 12:56:10,R_2QVTsU1Hp1TfNkI,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,49,18481
2018-05-02 12:56:14,2018-05-02 12:56:56,IP Address,171.61.236.217,100,42,True,2018-05-02 12:56:57,R_24waaVnl7P8Tp75,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,15,3043
2018-05-02 13:05:15,2018-05-02 13:05:36,IP Address,117.206.130.219,100,21,True,2018-05-02 13:05:37,R_3HAF5eG1FgiBdJP,,,,,9.4499969482422,77.816711425781,anonymous,EN,"Not Black, Man",,,28632
2018-05-02 14:27:03,2018-05-02 14:28:17,IP Address,174.201.21.127,100,73,True,2018-05-02 14:28:17,R_cXQQ8NHih5aPGRX,,,,,40.052307128906,-75.190498352051,anonymous,EN,"Black, Man",,60,85383
2018-05-02 15:24:20,2018-05-02 15:28:31,IP Address,108.85.34.109,100,250,True,2018-05-02 15:28:31,R_bxsmphBeAs9Jnqh,,,,,33.10710144043,-86.903198242188,anonymous,EN,"Black, Man",50,,31539
2018-05-02 17:26:45,2018-05-02 17:28:07,IP Address,99.242.103.48,100,81,True,2018-05-02 17:28:07,R_1P1otFKNszstQfn,,,,,45.256301879883,-65.943199157715,anonymous,EN,"Black, Man",55,,15088
2018-05-02 18:56:50,2018-05-02 18:58:03,IP Address,81.147.80.248,100,72,True,2018-05-02 18:58:03,R_2YDSb3JAnI0RIBP,,,,,51.736404418945,-0.46780395507812,anonymous,EN,"Black, Man",47,,78743
2018-05-02 20:09:50,2018-05-02 20:11:47,IP Address,173.22.208.111,100,117,True,2018-05-02 20:11:47,R_2cCpHcKCdWlfxsz,,,,,37.722900390625,-88.885200500488,anonymous,EN,"Black, Man",20,,16820
2018-05-02 20:22:41,2018-05-02 20:24:35,IP Address,172.249.141.111,100,114,True,2018-05-02 20:24:35,R_dhZHS6p1zS0ddcJ,,,,,33.876800537109,-117.89309692383,anonymous,EN,"Black, Man",,40,83017
2018-05-02 20:31:04,2018-05-02 20:32:19,IP Address,107.77.223.200,100,75,True,2018-05-02 20:32:20,R_2D02ohAlLEqZmUl,,,,,40.623397827148,-74.028800964355,anonymous,EN,"Black, Man",35,,7767
2018-05-02 20:43:08,2018-05-02 20:43:50,IP Address,24.2.87.50,100,42,True,2018-05-02 20:43:50,R_1rqaqx6xpUbxGcd,,,,,40.498199462891,-111.84359741211,anonymous,EN,"Black, Man",50,,61816
2018-05-02 21:58:51,2018-05-02 22:00:38,IP Address,49.206.120.5,100,106,True,2018-05-02 22:00:38,R_3m3JTvzm56m5PLD,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",35,,46517
2018-05-02 22:03:16,2018-05-02 22:04:47,IP Address,103.93.107.82,100,90,True,2018-05-02 22:04:48,R_e8oNnhugdrSUWZP,,,,,20,77,anonymous,EN,"Black, Man",,56,12575
2018-05-02 22:16:04,2018-05-02 22:16:20,IP Address,103.93.107.82,100,16,True,2018-05-02 22:16:21,R_1Kgb6TVKLJmGJJq,,,,,20,77,anonymous,EN,"Black, Man",,94,54700
2018-05-02 22:17:31,2018-05-02 22:18:00,IP Address,103.93.107.82,100,29,True,2018-05-02 22:18:01,R_2fkA5I293ddIasT,,,,,20,77,anonymous,EN,"Black, Woman",,,24511
2018-05-02 22:58:44,2018-05-02 22:59:13,IP Address,103.93.107.82,100,28,True,2018-05-02 22:59:13,R_SJizrS5V9jymjpT,,,,,20,77,anonymous,EN,"Black, Man",64,,67159
2018-05-02 22:59:54,2018-05-02 23:01:34,IP Address,88.130.53.116,100,99,True,2018-05-02 23:01:34,R_qO2NLrGL24nQHCN,,,,,51.449996948242,7.0166931152344,anonymous,EN,"Black, Man",58,,24736
2018-05-02 23:07:08,2018-05-02 23:12:11,Spam,103.93.107.82,100,303,True,2018-05-02 23:12:11,R_b74vxVlhNPLLVQd,,,,,20,77,anonymous,EN,"Black, Woman",,,79936
2018-05-02 23:13:10,2018-05-02 23:13:16,Spam,103.93.107.82,100,5,True,2018-05-02 23:13:16,R_3qjxlhnQge7odZY,,,,,20,77,anonymous,EN,"Black, Woman",,,20530
2018-05-02 23:24:03,2018-05-02 23:24:13,Spam,103.93.107.82,100,9,True,2018-05-02 23:24:13,R_2dEcYlcoIq1l5lv,,,,,20,77,anonymous,EN,"Black, Woman",,,73784
2018-05-02 23:47:43,2018-05-02 23:49:31,IP Address,24.200.133.2,100,107,True,2018-05-02 23:49:31,R_3rYTyGJt2CtyPNp,,,,,45.489700317383,-73.631202697754,anonymous,EN,"Black, Man",,60,37949
2018-05-02 23:52:08,2018-05-02 23:52:50,IP Address,24.130.167.122,100,41,True,2018-05-02 23:52:50,R_2YJ0UUdLTvRQAKg,,,,,38.283203125,-122.00849914551,anonymous,EN,"Black, Man",50,,41650
2018-05-03 00:14:44,2018-05-03 00:14:52,IP Address,150.242.20.179,100,8,True,2018-05-03 00:14:52,R_D0KojwJTt3pQorD,,,,,8.5068969726562,76.956909179688,anonymous,EN,"Black, Man",,72,38873
2018-05-03 00:29:14,2018-05-03 00:32:00,IP Address,41.90.98.242,100,165,True,2018-05-03 00:32:00,R_2YbHlkK1ThkoToc,,,,,-1.2832946777344,36.816696166992,anonymous,EN,"Black, Man",47,,60669
2018-05-03 00:57:01,2018-05-03 00:57:13,IP Address,157.50.207.221,100,11,True,2018-05-03 00:57:14,R_pimzYlkyko9Ug5r,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,93,55955
2018-05-03 01:41:49,2018-05-03 01:44:06,IP Address,122.174.35.51,100,137,True,2018-05-03 01:44:09,R_22XhydJTbxVqaQr,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,30,3629
2018-05-03 01:47:05,2018-05-03 01:48:16,IP Address,98.151.231.171,100,70,True,2018-05-03 01:48:16,R_1DwhleNUBnd949O,,,,,21.548797607422,-158.02980041504,anonymous,EN,"Black, Man",25,,41802
2018-05-03 01:49:42,2018-05-03 01:50:29,IP Address,192.3.31.22,100,46,True,2018-05-03 01:50:29,R_3EnXCeYUPsMTh2p,,,,,42.88639831543,-78.87809753418,anonymous,EN,"Black, Woman",,,83946
2018-05-03 03:27:36,2018-05-03 03:28:26,IP Address,97.116.154.222,100,50,True,2018-05-03 03:28:27,R_2QJrMAIP5kn0uv9,,,,,44.964492797852,-93.261703491211,anonymous,EN,"Black, Man",0,,94229
2018-05-03 03:37:54,2018-05-03 03:40:57,IP Address,157.50.73.129,100,183,True,2018-05-03 03:40:57,R_r8cxzUZICAu6YIp,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",60,,66158
2018-05-03 03:53:12,2018-05-03 03:53:34,IP Address,103.25.44.30,100,22,True,2018-05-03 03:53:34,R_1gtE12L6roMByV7,,,,,9.4499969482422,77.816711425781,anonymous,EN,"Black, Woman",,,63115
2018-05-03 04:31:35,2018-05-03 04:32:39,IP Address,175.158.208.4,100,64,True,2018-05-03 04:32:40,R_7OtQ5OrrcWJPYJj,,,,,14.429702758789,120.93670654297,anonymous,EN,"Black, Man",50,,65455
2018-05-03 04:33:16,2018-05-03 04:35:52,IP Address,171.61.228.109,100,156,True,2018-05-03 04:35:53,R_sH8NIPiiPneCYN3,,,,,13.083297729492,80.283294677734,anonymous,EN,"Black, Man",,75,36934
2018-05-03 04:41:33,2018-05-03 04:42:17,IP Address,73.12.200.184,100,43,True,2018-05-03 04:42:17,R_tLokIffpHMXgi2J,,,,,38.568893432617,-121.43830108643,anonymous,EN,"Black, Man",,42,58036
2018-05-03 05:07:59,2018-05-03 05:08:22,IP Address,103.58.116.46,100,22,True,2018-05-03 05:08:22,R_3M3sOF8LvbwoE6Z,,,,,11.649993896484,78.166687011719,anonymous,EN,"Black, Man",,57,64942
2018-05-03 05:39:39,2018-05-03 05:40:38,IP Address,103.93.107.82,100,59,True,2018-05-03 05:40:39,R_UH0gVj01c9tCvg5,,,,,20,77,anonymous,EN,"Black, Man",,60,5804
2018-05-03 07:02:37,2018-05-03 07:04:00,IP Address,223.228.130.209,100,82,True,2018-05-03 07:04:01,R_3fr6dpkynrKjm7O,,,,,12.983306884766,77.583312988281,anonymous,EN,"Black, Man",91,,76685
2018-05-03 07:35:38,2018-05-03 07:36:23,IP Address,108.200.164.204,100,44,True,2018-05-03 07:36:24,R_3CDe8qVRi71IgYi,,,,,41.392807006836,-81.734703063965,anonymous,EN,"Black, Man",,42,84649
2018-05-03 09:46:02,2018-05-03 09:47:43,IP Address,108.198.20.33,100,100,True,2018-05-03 09:47:44,R_3L6CiSndmZeMcfF,,,,,34.059906005859,-118.31030273438,anonymous,EN,"Black, Man",,30,31011
2018-05-03 10:23:24,2018-05-03 10:23:59,IP Address,163.53.204.2,100,35,True,2018-05-03 10:24:00,R_PvNT1Tq1K3AfxqF,,,,,11.350006103516,77.733306884766,anonymous,EN,"Not Black, Man",,,24679
2018-05-03 10:52:37,2018-05-03 10:54:00,IP Address,66.25.251.38,100,83,True,2018-05-03 10:54:01,R_21cDuxJzDZEMEs5,,,,,30.231094360352,-94.206596374512,anonymous,EN,"Black, Man",,80,15715
2018-05-03 11:00:59,2018-05-03 11:01:05,IP Address,71.2.103.81,100,6,True,2018-05-03 11:01:06,R_UReZeEHrCVIkCs1,,,,,26.37109375,-81.773300170898,anonymous,EN,"Not Black, Man",,,72819
2018-05-03 11:43:29,2018-05-03 11:43:38,IP Address,42.109.149.94,100,8,True,2018-05-03 11:43:39,R_82qZbAcp7nArD45,,,,,12.983306884766,77.583312988281,anonymous,EN,"Black, Woman",,,69122
2018-05-03 11:52:16,2018-05-03 11:53:41,IP Address,131.204.254.83,100,85,True,2018-05-03 11:53:42,R_z0fRlQbwkcQ25Q5,,,,,32.602005004883,-85.486999511719,anonymous,EN,"Black, Man",,21,76057
2018-05-03 11:55:27,2018-05-03 11:57:13,IP Address,73.176.226.72,100,105,True,2018-05-03 11:57:13,R_3xFgdoPk19ZlhEB,,,,,40.069793701172,-85.98169708252,anonymous,EN,"Black, Man",77,,96368
2018-05-03 13:16:35,2018-05-03 13:18:57,IP Address,66.2.100.177,100,141,True,2018-05-03 13:18:57,R_6sPHVod8qHvTPpL,,,,,35.392807006836,-99.456199645996,anonymous,EN,"Black, Man",,20,85938
2018-05-03 13:40:56,2018-05-03 13:41:47,IP Address,73.174.125.161,100,51,True,2018-05-03 13:41:48,R_12DNKHE7gMTgXJe,,,,,40.337203979492,-80.571601867676,anonymous,EN,"Black, Man",50,,65795
